ProviderId,DataYear,MSPB_1_Score,MeasureStartDate,MeasureEndDate
420051,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420051,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420053,2012,0.97,NULL,NULL
420053,2013,1.00,NULL,NULL
420053,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420053,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420053,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420054,2012,0.99,NULL,NULL
420054,2013,0.91,NULL,NULL
420054,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420054,2015,0.82,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420055,2012,0.92,NULL,NULL
420055,2013,0.96,NULL,NULL
420055,2014,0.91,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420055,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420055,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420057,2012,0.88,NULL,NULL
420057,2013,0.86,NULL,NULL
420057,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420057,2015,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420057,2016,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420062,2012,0.89,NULL,NULL
420062,2013,0.82,NULL,NULL
420062,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420062,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420064,2012,0.9,NULL,NULL
420065,2012,1.01,NULL,NULL
420065,2013,0.98,NULL,NULL
420065,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420065,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420065,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420066,2012,1.03,NULL,NULL
420066,2013,1.09,NULL,NULL
420066,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420066,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420066,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420067,2012,0.96,NULL,NULL
420067,2013,0.96,NULL,NULL
420067,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420067,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420067,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420068,2012,0.98,NULL,NULL
420068,2013,0.97,NULL,NULL
420068,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420068,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420068,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420069,2012,0.91,NULL,NULL
420069,2013,0.96,NULL,NULL
420069,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420069,2015,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420069,2016,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420070,2012,0.99,NULL,NULL
420070,2013,0.96,NULL,NULL
420070,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420070,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420070,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420071,2012,1,NULL,NULL
420071,2013,1.02,NULL,NULL
420071,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420071,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420071,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420072,2012,0.87,NULL,NULL
420072,2013,0.90,NULL,NULL
420072,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420072,2015,0.84,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420072,2016,0.84,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420073,2012,0.99,NULL,NULL
420073,2013,1.01,NULL,NULL
420073,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420073,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420073,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420078,2012,0.99,NULL,NULL
420078,2013,0.98,NULL,NULL
420078,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420078,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420078,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420079,2012,1.02,NULL,NULL
420079,2013,1.01,NULL,NULL
420079,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420079,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420079,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420080,2012,1.03,NULL,NULL
420080,2013,1.04,NULL,NULL
420080,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420080,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420080,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420082,2012,1.01,NULL,NULL
420082,2013,1.02,NULL,NULL
420082,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420082,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420082,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420083,2012,1.02,NULL,NULL
420083,2013,1.02,NULL,NULL
420083,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420083,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420083,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420085,2012,0.96,NULL,NULL
420085,2013,0.98,NULL,NULL
420085,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420085,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420085,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420086,2012,1.01,NULL,NULL
420086,2013,1.01,NULL,NULL
420086,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420086,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420086,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420087,2012,0.98,NULL,NULL
420087,2013,1.02,NULL,NULL
420087,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420087,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420087,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420089,2012,1.07,NULL,NULL
420089,2013,1.08,NULL,NULL
420089,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420089,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420089,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420091,2012,0.98,NULL,NULL
420091,2013,0.99,NULL,NULL
420091,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420091,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420091,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420098,2012,0.97,NULL,NULL
420098,2013,0.98,NULL,NULL
420098,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420098,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420098,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420101,2012,1.03,NULL,NULL
420101,2013,1.00,NULL,NULL
420101,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420101,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420101,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420102,2012,0.92,NULL,NULL
420102,2013,0.89,NULL,NULL
420102,2014,0.86,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420102,2015,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420102,2016,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420103,2012,0.99,NULL,NULL
420103,2013,1.01,NULL,NULL
420103,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420103,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420103,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420104,2012,0.98,NULL,NULL
420104,2013,0.98,NULL,NULL
420104,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420104,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420104,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420105,2013,0.94,NULL,NULL
420105,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
420105,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420105,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420106,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
420106,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430005,2012,0.91,NULL,NULL
430005,2013,0.90,NULL,NULL
430005,2014,0.88,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430005,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430005,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430008,2012,0.84,NULL,NULL
430008,2013,0.84,NULL,NULL
430008,2014,0.84,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430008,2015,0.86,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430008,2016,0.86,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430012,2012,0.94,NULL,NULL
430012,2013,0.97,NULL,NULL
430012,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430012,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430012,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430013,2012,0.94,NULL,NULL
430013,2013,0.87,NULL,NULL
430013,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430013,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430013,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430014,2012,0.99,NULL,NULL
430014,2013,0.99,NULL,NULL
430014,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430014,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430014,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430015,2012,0.83,NULL,NULL
430015,2013,0.84,NULL,NULL
430015,2014,0.87,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430015,2015,0.87,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430015,2016,0.87,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430016,2012,0.97,NULL,NULL
430016,2013,0.93,NULL,NULL
430016,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430016,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430016,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430027,2012,0.98,NULL,NULL
430027,2013,0.96,NULL,NULL
430027,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430027,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430027,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430048,2012,0.93,NULL,NULL
430048,2013,0.91,NULL,NULL
430048,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430048,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430048,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430077,2012,0.99,NULL,NULL
430077,2013,0.98,NULL,NULL
430077,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430077,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430077,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430081,2012,0.86,NULL,NULL
430081,2013,0.69,NULL,NULL
430081,2014,0.82,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430081,2015,0.72,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430081,2016,0.72,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430082,2015,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430082,2016,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430083,2012,Not Available,NULL,NULL
430083,2013,Not Available,NULL,NULL
430083,2014,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430083,2015,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430083,2016,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430084,2012,0.87,NULL,NULL
430084,2013,0.71,NULL,NULL
430084,2014,0.78,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430084,2015,0.83,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430084,2016,0.83,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430089,2012,0.9,NULL,NULL
430089,2013,0.88,NULL,NULL
430089,2014,0.91,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430089,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430089,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430090,2012,0.86,NULL,NULL
430090,2013,0.86,NULL,NULL
430090,2014,0.86,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430090,2015,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430090,2016,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430091,2012,0.88,NULL,NULL
430091,2013,0.89,NULL,NULL
430091,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430091,2015,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430091,2016,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430092,2012,0.94,NULL,NULL
430092,2013,0.96,NULL,NULL
430092,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430092,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430092,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430093,2012,Not Available,NULL,NULL
430093,2013,Not Available,NULL,NULL
430093,2014,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430093,2015,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430093,2016,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430094,2012,Not Available,NULL,NULL
430094,2013,Not Available,NULL,NULL
430094,2014,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430095,2012,1.04,NULL,NULL
430095,2013,0.98,NULL,NULL
430095,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430095,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430095,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430096,2012,1.01,NULL,NULL
430096,2013,0.97,NULL,NULL
430096,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430096,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430096,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430097,2013,0.94,NULL,NULL
430097,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
430097,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
430097,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440001,2012,0.93,NULL,NULL
440001,2013,0.97,NULL,NULL
440001,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440001,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440001,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440002,2012,1.03,NULL,NULL
440002,2013,1.00,NULL,NULL
440002,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440002,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440002,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440003,2012,1.07,NULL,NULL
440003,2013,1.08,NULL,NULL
440003,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440003,2015,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440003,2016,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440006,2012,1.01,NULL,NULL
440006,2013,1.05,NULL,NULL
440006,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440006,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440006,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440007,2012,0.92,NULL,NULL
440007,2013,0.86,NULL,NULL
440007,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440007,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440007,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440008,2012,1.07,NULL,NULL
440008,2013,1.05,NULL,NULL
440008,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440008,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440008,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440009,2012,0.93,NULL,NULL
440009,2013,0.91,NULL,NULL
440009,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440009,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440009,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440010,2012,0.68,NULL,NULL
440010,2013,0.73,NULL,NULL
440010,2014,0.77,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440010,2015,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440010,2016,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440011,2012,1,NULL,NULL
440011,2013,0.97,NULL,NULL
440011,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440011,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440011,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440012,2012,1.04,NULL,NULL
440012,2013,1.03,NULL,NULL
440012,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440012,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440012,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440015,2012,0.98,NULL,NULL
440015,2013,0.96,NULL,NULL
440015,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440015,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440015,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440016,2012,1.15,NULL,NULL
440016,2013,1.05,NULL,NULL
440016,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440016,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440016,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440017,2012,1.01,NULL,NULL
440017,2013,1.00,NULL,NULL
440017,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440017,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440017,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440018,2012,1.06,NULL,NULL
440018,2013,1.08,NULL,NULL
440018,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440018,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440018,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440020,2012,1.03,NULL,NULL
440020,2013,1.01,NULL,NULL
440020,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440020,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440020,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440025,2012,0.99,NULL,NULL
440025,2013,0.95,NULL,NULL
440025,2014,0.91,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440025,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440025,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440029,2012,1.05,NULL,NULL
440029,2013,1.06,NULL,NULL
440029,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440029,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440029,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440030,2012,1.03,NULL,NULL
440030,2013,1.01,NULL,NULL
440030,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440030,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440030,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440031,2012,1,NULL,NULL
440031,2013,1.01,NULL,NULL
440031,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440031,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440031,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440032,2012,0.84,NULL,NULL
440032,2013,0.93,NULL,NULL
440032,2014,0.91,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440032,2015,0.83,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440032,2016,0.83,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440033,2012,0.95,NULL,NULL
440033,2013,0.97,NULL,NULL
440033,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440033,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440033,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440034,2012,0.96,NULL,NULL
440034,2013,0.95,NULL,NULL
440034,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440034,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440034,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440035,2012,1.02,NULL,NULL
440035,2013,1.03,NULL,NULL
440035,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440035,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440035,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440039,2012,0.99,NULL,NULL
440039,2013,0.98,NULL,NULL
440039,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440039,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440039,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440040,2012,1.03,NULL,NULL
440040,2013,1.09,NULL,NULL
440040,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440040,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440040,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440046,2012,1.04,NULL,NULL
440046,2013,1.03,NULL,NULL
440046,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440046,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440046,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440047,2012,1.03,NULL,NULL
440047,2013,1.03,NULL,NULL
440048,2012,0.99,NULL,NULL
440048,2013,1.00,NULL,NULL
440048,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440048,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440048,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440049,2012,1.02,NULL,NULL
440049,2013,1.01,NULL,NULL
440049,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440049,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440049,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440050,2012,0.95,NULL,NULL
440050,2013,0.96,NULL,NULL
440050,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440050,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440050,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440051,2012,0.99,NULL,NULL
440051,2013,0.99,NULL,NULL
440051,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440051,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440051,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440053,2012,0.98,NULL,NULL
440053,2013,0.98,NULL,NULL
440053,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440053,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440053,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440054,2012,0.84,NULL,NULL
440054,2013,0.94,NULL,NULL
440056,2012,1.06,NULL,NULL
440056,2013,1.03,NULL,NULL
440056,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440056,2015,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440056,2016,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440057,2012,0.93,NULL,NULL
440057,2013,0.97,NULL,NULL
440057,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440057,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440057,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440058,2012,0.98,NULL,NULL
440058,2013,0.99,NULL,NULL
440058,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440058,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440058,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440059,2012,0.99,NULL,NULL
440059,2013,0.97,NULL,NULL
440059,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440059,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440059,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440060,2012,0.94,NULL,NULL
440060,2013,1.03,NULL,NULL
440060,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
440060,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440060,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
440061,2012,1.08,NULL,NULL
440061,2013,1.11,NULL,NULL
440061,2014,1.11,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
