ProviderId,DataYear,BaseScore,ConsistencyScore
330160,2015,8,10
330160,2016,8,10
330162,2013,38,20
330162,2014,58,20
330162,2015,57,20
330162,2016,57,20
330163,2013,5,16
330163,2014,16,14
330164,2013,34,19
330164,2014,30,16
330164,2015,18,17
330164,2016,18,17
330167,2013,13,16
330167,2014,3,14
330167,2015,14,15
330167,2016,14,15
330169,2013,0,9
330169,2014,6,12
330175,2013,19,13
330175,2014,6,10
330175,2015,9,9
330175,2016,9,9
330180,2013,4,13
330180,2014,0,5
330180,2015,0,4
330180,2016,0,4
330181,2013,4,17
330181,2014,10,15
330181,2015,3,11
330181,2016,3,11
330182,2013,38,19
330182,2014,42,19
330182,2015,39,17
330182,2016,39,17
330184,2013,21,13
330184,2014,30,15
330184,2015,4,15
330184,2016,4,15
330185,2013,35,20
330185,2014,30,17
330185,2015,43,17
330185,2016,43,17
330188,2013,6,14
330188,2014,8,13
330188,2015,6,11
330188,2016,6,11
330191,2013,25,16
330191,2014,24,19
330191,2015,17,17
330191,2016,17,17
330193,2013,12,8
330193,2014,4,6
330193,2015,9,5
330193,2016,9,5
330194,2013,0,7
330194,2014,7,5
330194,2015,3,3
330194,2016,3,3
330195,2013,6,12
330195,2014,28,16
330195,2015,19,17
330195,2016,19,17
330196,2013,7,13
330196,2014,13,13
330196,2015,10,12
330196,2016,10,12
330197,2013,21,16
330197,2014,21,18
330197,2015,3,15
330197,2016,3,15
330198,2013,3,16
330198,2014,7,14
330198,2015,1,13
330198,2016,1,13
330199,2013,1,12
330199,2014,0,5
330199,2015,5,4
330199,2016,5,4
330201,2013,7,10
330201,2014,6,11
330201,2015,3,6
330201,2016,3,6
330202,2013,2,7
330202,2014,0,1
330202,2015,2,4
330202,2016,2,4
330203,2013,12,10
330203,2014,10,11
330203,2015,8,9
330203,2016,8,9
330204,2013,2,11
330204,2014,0,9
330204,2015,10,8
330204,2016,10,8
330205,2013,18,16
330205,2014,8,15
330205,2015,24,17
330205,2016,24,17
330208,2013,7,15
330208,2014,27,17
330208,2015,19,19
330208,2016,19,19
330211,2013,18,16
330211,2014,14,16
330211,2015,8,12
330211,2016,8,12
330213,2013,39,20
330214,2013,14,14
330214,2014,18,14
330214,2015,12,13
330214,2016,12,13
330215,2013,11,16
330215,2014,4,15
330215,2015,3,13
330215,2016,3,13
330218,2013,29,16
330218,2014,10,14
330218,2015,26,15
330218,2016,26,15
330219,2013,1,5
330219,2014,9,7
330219,2015,24,9
330219,2016,24,9
330221,2013,8,7
330221,2014,15,8
330221,2015,5,6
330221,2016,5,6
330222,2013,37,17
330222,2014,39,17
330223,2013,11,16
330223,2014,7,16
330223,2015,11,13
330223,2016,11,13
330224,2013,36,20
330224,2014,33,17
330224,2015,25,16
330224,2016,25,16
330225,2013,0,6
330226,2013,12,11
330226,2014,9,14
330226,2015,20,17
330226,2016,20,17
330229,2013,31,17
330229,2014,16,15
330229,2015,3,10
330229,2016,3,10
330231,2013,1,9
330231,2014,1,9
330231,2015,23,12
330231,2016,23,12
330232,2013,5,13
330232,2014,5,10
330232,2015,21,13
330232,2016,21,13
330233,2013,8,2
330233,2014,9,6
330233,2015,5,2
330233,2016,5,2
330234,2013,7,9
330234,2014,3,3
330234,2015,6,1
330234,2016,6,1
330235,2013,4,9
330235,2014,13,11
330235,2015,15,10
330235,2016,15,10
330236,2013,15,12
330236,2014,8,9
330236,2015,9,10
330236,2016,9,10
330238,2013,16,17
330238,2014,15,15
330238,2015,10,16
330238,2016,10,16
330239,2013,3,10
330239,2014,7,9
330239,2015,5,9
330239,2016,5,9
330240,2013,0,7
330240,2014,0,4
330240,2015,11,3
330240,2016,11,3
330241,2013,13,15
330241,2014,7,12
330241,2015,9,13
330241,2016,9,13
330245,2013,30,17
330245,2014,20,17
330245,2015,16,17
330245,2016,16,17
330246,2013,18,17
330246,2014,7,14
330246,2015,10,16
330246,2016,10,16
330249,2013,34,20
330249,2014,61,20
330250,2013,4,16
330250,2014,12,13
330250,2015,25,18
330250,2016,25,18
330259,2013,2,16
330259,2014,9,16
330259,2015,8,16
330259,2016,8,16
330261,2013,31,19
330261,2014,39,20
330261,2015,42,20
330261,2016,42,20
330263,2013,21,17
330263,2014,22,13
330264,2013,10,14
330264,2014,6,9
330264,2015,2,13
330264,2016,2,13
330265,2013,21,15
330265,2014,28,15
330265,2015,27,13
330265,2016,27,13
330267,2013,36,20
330267,2014,36,20
330267,2015,21,19
330267,2016,21,19
330268,2014,11,8
330270,2013,55,20
330270,2014,48,20
330270,2015,54,20
330270,2016,54,20
330273,2013,50,20
330273,2014,50,20
330273,2015,49,20
330273,2016,49,20
330276,2013,12,17
330276,2014,33,18
330276,2015,7,14
330276,2016,7,14
330277,2013,24,17
330277,2014,9,14
330277,2015,12,16
330277,2016,12,16
330279,2013,13,4
330279,2014,10,7
330279,2015,8,6
330279,2016,8,6
330285,2013,21,12
330285,2014,20,11
330285,2015,17,13
330285,2016,17,13
330286,2013,7,14
330286,2014,1,11
330286,2015,3,11
330286,2016,3,11
330304,2013,40,17
330304,2014,42,19
330304,2015,32,18
330304,2016,32,18
330306,2013,18,11
330306,2014,4,7
330306,2015,2,8
330306,2016,2,8
330307,2013,29,17
330307,2014,18,16
330307,2015,28,17
330307,2016,28,17
330331,2013,8,11
330331,2014,17,11
330331,2015,1,11
330331,2016,1,11
330332,2013,6,11
330332,2014,11,11
330332,2015,2,8
330332,2016,2,8
330340,2013,33,20
330340,2014,8,17
330340,2015,5,17
330340,2016,5,17
330350,2013,1,11
330350,2014,4,12
330350,2015,7,10
330350,2016,7,10
330353,2013,5,12
330353,2014,13,12
330353,2015,4,9
330353,2016,4,9
330372,2013,8,13
330372,2014,13,15
330372,2015,29,16
330372,2016,29,16
330385,2013,0,14
330385,2014,7,12
330385,2015,11,6
330385,2016,11,6
330386,2013,13,12
330386,2014,18,8
330386,2015,0,3
330386,2016,0,3
330393,2013,13,14
330393,2014,10,10
330393,2015,17,12
330393,2016,17,12
330394,2013,9,14
330394,2014,17,13
330394,2015,2,10
330394,2016,2,10
330395,2013,4,11
330395,2014,4,4
330395,2015,3,5
330395,2016,3,5
330396,2013,1,9
330396,2014,0,8
330396,2015,12,8
330396,2016,12,8
330397,2013,6,6
330397,2014,22,6
330397,2015,14,3
330397,2016,14,3
330399,2013,9,10
330399,2014,9,10
330399,2015,6,8
330399,2016,6,8
330401,2013,14,11
330401,2014,10,11
330401,2015,9,13
330401,2016,9,13
340001,2013,60,20
340001,2014,44,20
340001,2015,22,20
340001,2016,22,20
340002,2013,37,20
340002,2014,47,20
340002,2015,44,18
340002,2016,44,18
340003,2013,22,16
340003,2014,28,19
340003,2015,25,18
340003,2016,25,18
340004,2013,20,19
340004,2014,18,19
340004,2015,7,18
340004,2016,7,18
340008,2013,37,20
340008,2014,40,20
340008,2015,47,19
340008,2016,47,19
340010,2013,10,17
340010,2014,15,17
340010,2015,16,18
340010,2016,16,18
340011,2013,37,19
340011,2014,51,20
340013,2013,34,20
340013,2014,17,18
340013,2015,4,17
340013,2016,4,17
340014,2013,18,17
340014,2014,1,14
340014,2015,1,12
340014,2016,1,12
340015,2013,25,19
340015,2014,0,15
340015,2015,5,13
340015,2016,5,13
340016,2013,29,19
340016,2014,33,20
340016,2015,9,16
340016,2016,9,16
340017,2013,25,19
340017,2014,21,19
340017,2015,41,20
340017,2016,41,20
340020,2013,30,20
340020,2014,23,16
340020,2015,20,15
340020,2016,20,15
340021,2013,60,20
340021,2014,61,20
340021,2015,40,20
340021,2016,40,20
340023,2013,59,20
340023,2014,46,20
340023,2015,46,20
340023,2016,46,20
340024,2013,37,20
340024,2014,20,16
340024,2015,23,16
340024,2016,23,16
340027,2013,7,17
340027,2014,12,15
340027,2015,26,17
340027,2016,26,17
340028,2014,11,16
340028,2015,16,15
340028,2016,16,15
340030,2013,37,14
340030,2014,31,16
340030,2015,27,18
340030,2016,27,18
340032,2013,51,20
340032,2014,32,19
340032,2015,16,13
340032,2016,16,13
340036,2013,26,16
340036,2014,10,8
340036,2015,Not Available,Not Available
340037,2013,52,20
340037,2014,49,20
340037,2015,33,19
340037,2016,33,19
340039,2013,31,20
340039,2014,21,18
340039,2015,5,15
340039,2016,5,15
340040,2013,45,20
340040,2014,30,20
340040,2015,25,19
340040,2016,25,19
340041,2013,19,18
340041,2014,16,17
340041,2015,11,16
340041,2016,11,16
340042,2013,8,15
340042,2014,29,15
340042,2015,17,13
340042,2016,17,13
340047,2013,23,18
340047,2014,23,17
340047,2015,4,12
340047,2016,4,12
340049,2013,70,20
340049,2014,78,20
340049,2015,75,20
340049,2016,75,20
340050,2013,29,20
340050,2014,31,19
340050,2015,15,16
340050,2016,15,16
340051,2013,9,18
340051,2014,6,16
340051,2015,4,14
340051,2016,4,14
340053,2013,17,18
340053,2014,1,16
340053,2015,17,16
340053,2016,17,16
340060,2013,13,16
340060,2014,21,18
340060,2015,15,16
340060,2016,15,16
340061,2013,33,19
340061,2014,45,20
340061,2015,25,20
340061,2016,25,20
340064,2013,34,20
340064,2014,8,17
340064,2015,22,18
340064,2016,22,18
340068,2013,64,20
340068,2014,29,20
340068,2015,17,14
340068,2016,17,14
340069,2013,19,17
340069,2014,36,20
340069,2015,23,17
340069,2016,23,17
340070,2014,22,20
340070,2015,6,15
340070,2016,6,15
340071,2013,15,16
340071,2014,22,18
340071,2015,26,19
340071,2016,26,19
340073,2013,31,20
340073,2014,36,20
340073,2015,27,16
340073,2016,27,16
340075,2013,4,16
340075,2014,31,18
340075,2015,22,18
340075,2016,22,18
340084,2014,56,20
340085,2013,21,19
340085,2014,1,16
340085,2015,1,15
340085,2016,1,15
340087,2013,42,20
340087,2014,66,20
340087,2015,38,20
340087,2016,38,20
340090,2013,11,16
340090,2014,37,20
340090,2015,41,20
340090,2016,41,20
340091,2013,29,19
340091,2014,22,19
340091,2015,18,18
340091,2016,18,18
340096,2013,14,18
340096,2014,2,15
340096,2015,4,18
340096,2016,4,18
340097,2013,63,20
340097,2014,45,20
340097,2015,38,20
340097,2016,38,20
340098,2013,35,20
340098,2014,40,20
340098,2015,24,20
340098,2016,24,20
340099,2013,50,20
340099,2014,41,20
340099,2015,37,20
340099,2016,37,20
340106,2013,26,17
340106,2014,51,20
340106,2015,30,16
340106,2016,30,16
340107,2013,66,20
340107,2014,52,20
340107,2015,49,20
340107,2016,49,20
340109,2013,46,20
340109,2014,12,17
340109,2015,21,18
340109,2016,21,18
340113,2013,29,18
340113,2014,34,18
340113,2015,21,16
340113,2016,21,16
340114,2013,30,18
340114,2014,41,19
340114,2015,32,18
340114,2016,32,18
340115,2013,38,20
340115,2014,68,20
340115,2015,56,20
340115,2016,56,20
340116,2013,36,20
340116,2014,32,20
340116,2015,28,18
340116,2016,28,18
340119,2013,23,19
340119,2014,19,18
340119,2015,8,17
340119,2016,8,17
340120,2013,48,20
340120,2014,35,20
340120,2015,38,20
340120,2016,38,20
340123,2013,42,20
340123,2014,31,19
340123,2015,19,16
340123,2016,19,16
340126,2013,56,20
340126,2014,41,19
340126,2015,26,19
340126,2016,26,19
340127,2013,21,18
340127,2014,14,16
340127,2015,5,15
340127,2016,5,15
340129,2013,1,16
340129,2014,12,16
340129,2015,23,17
340129,2016,23,17
340130,2013,39,20
340130,2014,39,20
340130,2015,21,19
340130,2016,21,19
340131,2013,31,20
340131,2014,34,20
340131,2015,28,20
340131,2016,28,20
340132,2013,31,19
340132,2014,13,16
340132,2015,6,13
340132,2016,6,13
340133,2013,28,19
340133,2014,37,19
340133,2015,25,19
340133,2016,25,19
340141,2013,44,20
340141,2014,59,20
340141,2015,42,20
340141,2016,42,20
340142,2013,46,20
340142,2014,42,19
340142,2015,33,18
340142,2016,33,18
340143,2013,41,20
340143,2014,37,20
340143,2015,19,19
340143,2016,19,19
340144,2013,4,15
340144,2014,12,16
340144,2015,25,15
340144,2016,25,15
340145,2013,52,20
340145,2014,67,20
340145,2015,44,20
340145,2016,44,20
340147,2013,28,17
340147,2014,22,19
340147,2015,23,19
340147,2016,23,19
340148,2013,55,20
340148,2014,61,20
340148,2015,42,20
340148,2016,42,20
340151,2013,12,16
340151,2014,23,13
340151,2015,28,14
340151,2016,28,14
340153,2013,28,17
340153,2014,14,14
340155,2013,17,15
340155,2014,31,18
340155,2015,16,16
340155,2016,16,16
340158,2013,43,20
340158,2014,15,19
340158,2015,9,18
340158,2016,9,18
340159,2013,9,16
340159,2014,8,16
340159,2015,14,12
340159,2016,14,12
340160,2013,43,18
340160,2014,23,16
340166,2013,56,20
340166,2014,46,20
340166,2015,25,19
340166,2016,25,19
340171,2013,9,15
340171,2014,5,14
340171,2015,10,17
340171,2016,10,17
340173,2013,8,16
340173,2014,15,17
340173,2015,10,13
340173,2016,10,13
340183,2013,39,20
340183,2014,16,18
340183,2015,6,16
340183,2016,6,16
340184,2013,24,18
340184,2014,29,19
340184,2015,9,15
340184,2016,9,15
340186,2013,33,17
340186,2014,40,20
340186,2015,41,20
340186,2016,41,20
350002,2013,8,17
350002,2014,20,19
350002,2015,13,18
350002,2016,13,18
350006,2013,2,10
350006,2014,4,8
350006,2015,14,12
350006,2016,14,12
350011,2013,32,18
350011,2014,10,17
350011,2015,7,14
350011,2016,7,14
350015,2013,23,16
350015,2014,28,19
350015,2015,9,16
350015,2016,9,16
350019,2013,14,13
350019,2014,15,15
350019,2015,23,17
350019,2016,23,17
350070,2013,18,16
350070,2014,29,17
350070,2015,16,16
350070,2016,16,16
360001,2013,18,15
360001,2014,27,17
360001,2015,18,15
360001,2016,18,15
360002,2013,43,20
360002,2014,50,20
360002,2015,46,20
360002,2016,46,20
360003,2013,3,16
360003,2014,5,17
360003,2015,15,15
360003,2016,15,15
360006,2013,22,16
360006,2014,24,18
360006,2015,26,18
360006,2016,26,18
360008,2013,62,20
360008,2014,40,20
360008,2015,21,20
360008,2016,21,20
360009,2013,10,15
360009,2014,18,16
360009,2015,19,13
360009,2016,19,13
360010,2013,19,17
360010,2014,23,19
360010,2015,7,18
360010,2016,7,18
360011,2013,33,20
360011,2014,19,19
360011,2015,7,16
360011,2016,7,16
360012,2013,15,16
360012,2014,8,15
360012,2015,19,17
360012,2016,19,17
360013,2013,34,20
360013,2014,27,20
360013,2015,24,19
360013,2016,24,19
360014,2013,14,16
360014,2014,11,14
360014,2015,9,15
360014,2016,9,15
360016,2013,9,18
360016,2014,20,18
360016,2015,11,12
360016,2016,11,12
360017,2013,33,20
360017,2014,32,20
360017,2015,19,17
360017,2016,19,17
360019,2013,15,15
360019,2014,10,15
360019,2015,14,12
360019,2016,14,12
360020,2013,15,17
360020,2014,2,13
360020,2015,0,12
360020,2016,0,12
360025,2013,25,18
360025,2014,4,17
360025,2015,14,18
360025,2016,14,18
360026,2013,1,10
360026,2014,22,16
360026,2015,38,19
360026,2016,38,19
360027,2013,10,12
360027,2014,16,16
360027,2015,18,14
360027,2016,18,14
360029,2013,45,19
360029,2014,53,20
360029,2015,39,20
360029,2016,39,20
360032,2013,26,16
360032,2014,23,18
360032,2015,26,19
360032,2016,26,19
360035,2013,24,16
360035,2014,13,13
360035,2015,12,11
360035,2016,12,11
360036,2013,44,20
360036,2014,43,20
360036,2015,34,20
360036,2016,34,20
360037,2013,29,19
360037,2014,24,19
360037,2015,40,20
360037,2016,40,20
360039,2013,27,20
360039,2014,5,13
360039,2015,5,11
360039,2016,5,11
360040,2013,28,19
360040,2014,12,15
360040,2015,8,15
360040,2016,8,15
360041,2013,20,14
360041,2014,10,14
360041,2015,10,14
360041,2016,10,14
360044,2013,21,18
360044,2014,23,19
360044,2015,5,13
360044,2016,5,13
360046,2013,8,16
360046,2014,21,18
360046,2015,35,20
360046,2016,35,20
360048,2013,6,10
360048,2014,14,14
360048,2015,9,12
360048,2016,9,12
360051,2013,30,17
360051,2014,28,18
360051,2015,19,16
360051,2016,19,16
360052,2013,27,14
360052,2014,18,13
360052,2015,16,13
360052,2016,16,13
360054,2013,18,17
360054,2014,16,18
360054,2015,21,18
360054,2016,21,18
360055,2013,12,12
360055,2014,5,11
360055,2015,3,12
360055,2016,3,12
360056,2013,45,18
360056,2014,62,20
360056,2015,52,20
360056,2016,52,20
360058,2013,53,20
360058,2014,48,20
360058,2015,53,20
360058,2016,53,20
360059,2013,4,16
360059,2014,4,12
360059,2015,1,13
360059,2016,1,13
360064,2013,12,13
360064,2014,17,10
360064,2015,2,6
360064,2016,2,6
360065,2013,25,18
360065,2014,36,20
360065,2015,36,19
360065,2016,36,19
360066,2013,28,18
360066,2014,20,17
360066,2015,22,16
360066,2016,22,16
360068,2013,33,18
360068,2014,35,19
360068,2015,17,17
360068,2016,17,17
360070,2013,4,12
360070,2014,10,13
360070,2015,9,15
360070,2016,9,15
360071,2013,44,20
360071,2014,18,18
360072,2013,29,16
360072,2014,30,16
360072,2015,21,14
360072,2016,21,14
360074,2013,26,17
360074,2014,30,19
360074,2015,40,20
360074,2016,40,20
360075,2013,27,17
360075,2014,15,15
360075,2015,9,15
360075,2016,9,15
360076,2013,20,18
360076,2014,29,17
360076,2015,26,19
360076,2016,26,19
360077,2013,15,18
360077,2014,31,19
360077,2015,29,18
360077,2016,29,18
360078,2013,20,18
360078,2014,9,16
360078,2015,16,15
360078,2016,16,15
360079,2013,30,18
360079,2014,31,20
360079,2015,39,20
360079,2016,39,20
360080,2013,14,15
360080,2014,28,16
360080,2015,11,13
360080,2016,11,13
360081,2013,21,14
360081,2014,9,14
360081,2015,1,13
360081,2016,1,13
360082,2013,45,20
360082,2014,39,19
360082,2015,33,20
360082,2016,33,20
360084,2013,15,17
360084,2014,20,18
360084,2015,13,15
360084,2016,13,15
360085,2013,13,18
360085,2014,25,19
360085,2015,14,18
360085,2016,14,18
360086,2013,16,12
360086,2014,25,16
360086,2015,5,16
360086,2016,5,16
360087,2013,19,16
360087,2014,42,20
360087,2015,39,20
360087,2016,39,20
360089,2013,39,20
360089,2014,23,18
360089,2015,48,20
360089,2016,48,20
360090,2013,10,17
360090,2014,10,17
360090,2015,8,15
360090,2016,8,15
360091,2013,22,18
360091,2014,29,19
360091,2015,21,18
360091,2016,21,18
360092,2013,48,20
360092,2014,39,20
360092,2015,16,20
360092,2016,16,20
360095,2013,46,20
360095,2014,36,19
360095,2015,33,20
360095,2016,33,20
360096,2013,5,15
360096,2014,20,16
360096,2015,0,14
360096,2016,0,14
360098,2013,21,16
360098,2014,21,17
360098,2015,17,17
360098,2016,17,17
360107,2013,61,20
360107,2014,59,20
360107,2015,41,20
360107,2016,41,20
360109,2013,23,16
360109,2014,10,14
360109,2015,25,12
360109,2016,25,12
360112,2013,19,16
360112,2014,21,16
360112,2015,17,15
360112,2016,17,15
360113,2013,24,18
360116,2013,30,15
360116,2014,3,9
360118,2013,26,16
360118,2014,34,20
360118,2015,17,16
360118,2016,17,16
360121,2013,42,20
360121,2014,51,20
360121,2015,48,20
360121,2016,48,20
360123,2013,14,18
360123,2014,24,17
360123,2015,38,18
360123,2016,38,18
360125,2013,33,15
360125,2014,21,16
360125,2015,22,16
360125,2016,22,16
360131,2013,16,18
360131,2014,36,20
360131,2015,14,18
360131,2016,14,18
360132,2013,23,17
360132,2014,29,18
360132,2015,22,18
360132,2016,22,18
360133,2013,14,17
360133,2014,17,17
360133,2015,15,17
360133,2016,15,17
360134,2013,30,19
360134,2014,26,20
360134,2015,22,19
360134,2016,22,19
360137,2013,24,17
360137,2014,20,18
360137,2015,10,16
360137,2016,10,16
360141,2013,18,14
360141,2014,14,13
360141,2015,3,11
360141,2016,3,11
360143,2013,23,16
360143,2014,30,18
360143,2015,20,17
360143,2016,20,17
360144,2013,13,16
360144,2014,31,20
360144,2015,20,18
360144,2016,20,18
360145,2013,15,17
360145,2014,23,17
360145,2015,5,17
360145,2016,5,17
360147,2013,16,16
360147,2014,11,15
360147,2015,21,14
360147,2016,21,14
360148,2013,41,20
360148,2014,42,17
360148,2015,43,18
360148,2016,43,18
360150,2013,19,19
360150,2014,35,19
360150,2015,36,20
360150,2016,36,20
360151,2013,16,16
360151,2014,7,15
360151,2015,3,14
360151,2016,3,14
360152,2013,29,18
360152,2014,37,19
360152,2015,22,19
360152,2016,22,19
360155,2013,11,12
360155,2014,17,11
360155,2015,9,9
360155,2016,9,9
360156,2013,29,18
360156,2014,24,18
360156,2015,48,20
360156,2016,48,20
360159,2013,40,19
360159,2014,11,12
360159,2015,20,15
360159,2016,20,15
360161,2013,9,12
360161,2014,25,15
360161,2015,20,14
360161,2016,20,14
360163,2013,54,20
360163,2014,51,20
360163,2015,49,20
360163,2016,49,20
360170,2013,28,16
360170,2014,12,16
360170,2015,12,13
360170,2016,12,13
360172,2013,5,16
360172,2014,20,16
360172,2015,15,16
360172,2016,15,16
360174,2013,20,17
360174,2014,39,19
360174,2015,22,15
360174,2016,22,15
360175,2013,5,15
360175,2014,10,15
360175,2015,27,15
360175,2016,27,15
360179,2013,32,19
360179,2014,9,18
360179,2015,16,16
360179,2016,16,16
360180,2013,42,20
360180,2014,44,20
360180,2015,39,20
360180,2016,39,20
360185,2013,10,14
360185,2014,10,16
360185,2015,16,18
360185,2016,16,18
360189,2013,46,20
360189,2014,36,19
360189,2015,30,20
360189,2016,30,20
360192,2013,25,18
360192,2014,25,15
360192,2015,15,12
360192,2016,15,12
360195,2013,6,9
360195,2014,9,13
360197,2013,43,20
360197,2014,47,20
360197,2015,40,20
360197,2016,40,20
360203,2013,24,17
360203,2014,36,20
360203,2015,39,20
360203,2016,39,20
360210,2013,29,20
360210,2014,38,20
360210,2015,54,20
360210,2016,54,20
360211,2013,19,18
360211,2014,23,18
360211,2015,17,18
360211,2016,17,18
360212,2013,5,16
360212,2014,26,17
360212,2015,23,17
360212,2016,23,17
360218,2013,12,18
360218,2014,10,18
360218,2015,16,17
360218,2016,16,17
360230,2013,11,15
360230,2014,29,18
360230,2015,20,17
360230,2016,20,17
360234,2013,29,17
360234,2014,9,16
360234,2015,23,19
360234,2016,23,19
360236,2013,45,20
360236,2014,35,20
360236,2015,29,18
360236,2016,29,18
360239,2013,25,15
360239,2014,39,19
360239,2015,40,20
360239,2016,40,20
360259,2013,50,20
360259,2014,35,18
360259,2015,36,20
360259,2016,36,20
360262,2013,51,19
360262,2014,35,18
360262,2015,8,16
360262,2016,8,16
360263,2013,77,20
360263,2014,76,20
360263,2015,79,20
360263,2016,79,20
360266,2013,69,20
360266,2014,72,20
360266,2015,67,20
360266,2016,67,20
360270,2013,63,20
360270,2014,62,20
360270,2015,61,20
360270,2016,61,20
360274,2013,26,14
360274,2014,38,18
360274,2015,47,19
360274,2016,47,19
360276,2013,24,18
360276,2014,34,18
360276,2015,22,17
360276,2016,22,17
360348,2013,43,20
360348,2014,59,20
360348,2015,53,20
360348,2016,53,20
360350,2013,79,20
360351,2013,51,20
