ProviderId,DataYear,MId_3_AchievementPoints,MId_6_AchievementPoints,MId_7_AchievementPoints,MId_1_AchievementPoints,MId_4_AchievementPoints,MId_5_AchievementPoints,MId_2_AchievementPoints,MId_8_AchievementPoints,MId_3_ImprovementPoints,MId_6_ImprovementPoints,MId_7_ImprovementPoints,MId_1_ImprovementPoints,MId_4_ImprovementPoints,MId_5_ImprovementPoints,MId_2_ImprovementPoints,MId_8_ImprovementPoints,MId_3_DimensionScore,MId_6_DimensionScore,MId_7_DimensionScore,MId_1_DimensionScore,MId_4_DimensionScore,MId_5_DimensionScore,MId_2_DimensionScore,MId_8_DimensionScore
160112,2013,1 out of 10,3 out of 10,3 out of 10,5 out of 10,2 out of 10,6 out of 10,4 out of 10,4 out of 10,0 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 10,3 out of 10,3 out of 10,5 out of 10,2 out of 10,6 out of 10,4 out of 10,4 out of 10
160112,2014,5 out of 10,5 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,6 out of 10,5 out of 9,4 out of 9,0 out of 9,3 out of 9,4 out of 9,9 out of 9,7 out of 9,4 out of 9,5 out of 10,5 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,6 out of 10
160112,2015,7 out of 10,5 out of 10,1 out of 10,5 out of 10,4 out of 10,7 out of 10,6 out of 10,4 out of 10,5 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,5 out of 9,0 out of 9,7 out of 10,5 out of 10,1 out of 10,5 out of 10,4 out of 10,7 out of 10,6 out of 10,4 out of 10
160112,2016,7 out of 10,5 out of 10,1 out of 10,5 out of 10,4 out of 10,7 out of 10,6 out of 10,4 out of 10,5 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,5 out of 9,0 out of 9,7 out of 10,5 out of 10,1 out of 10,5 out of 10,4 out of 10,7 out of 10,6 out of 10,4 out of 10
160117,2013,5 out of 10,6 out of 10,2 out of 10,3 out of 10,5 out of 10,10 out of 10,5 out of 10,2 out of 10,5 out of 9,3 out of 9,2 out of 9,0 out of 9,2 out of 9,9 out of 9,3 out of 9,0 out of 9,5 out of 10,6 out of 10,2 out of 10,3 out of 10,5 out of 10,10 out of 10,5 out of 10,2 out of 10
160117,2014,3 out of 10,5 out of 10,1 out of 10,2 out of 10,3 out of 10,10 out of 10,3 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 10,5 out of 10,1 out of 10,2 out of 10,3 out of 10,10 out of 10,3 out of 10,2 out of 10
160117,2015,2 out of 10,6 out of 10,4 out of 10,3 out of 10,5 out of 10,10 out of 10,2 out of 10,4 out of 10,0 out of 9,2 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 10,6 out of 10,4 out of 10,3 out of 10,5 out of 10,10 out of 10,2 out of 10,4 out of 10
160117,2016,2 out of 10,6 out of 10,4 out of 10,3 out of 10,5 out of 10,10 out of 10,2 out of 10,4 out of 10,0 out of 9,2 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 10,6 out of 10,4 out of 10,3 out of 10,5 out of 10,10 out of 10,2 out of 10,4 out of 10
160122,2013,4 out of 10,8 out of 10,6 out of 10,6 out of 10,9 out of 10,9 out of 10,9 out of 10,8 out of 10,1 out of 9,6 out of 9,6 out of 9,4 out of 9,8 out of 9,8 out of 9,9 out of 9,5 out of 9,4 out of 10,8 out of 10,6 out of 10,6 out of 10,9 out of 10,9 out of 10,9 out of 10,8 out of 10
160122,2014,5 out of 10,7 out of 10,2 out of 10,6 out of 10,10 out of 10,10 out of 10,1 out of 10,4 out of 10,3 out of 9,1 out of 9,0 out of 9,3 out of 9,9 out of 9,9 out of 9,0 out of 9,0 out of 9,5 out of 10,7 out of 10,2 out of 10,6 out of 10,10 out of 10,10 out of 10,1 out of 10,4 out of 10
160122,2015,3 out of 10,9 out of 10,8 out of 10,9 out of 10,9 out of 10,10 out of 10,8 out of 10,6 out of 10,0 out of 9,9 out of 9,7 out of 9,8 out of 9,8 out of 9,9 out of 9,6 out of 9,3 out of 9,3 out of 10,9 out of 10,8 out of 10,9 out of 10,9 out of 10,10 out of 10,8 out of 10,6 out of 10
160122,2016,3 out of 10,9 out of 10,8 out of 10,9 out of 10,9 out of 10,10 out of 10,8 out of 10,6 out of 10,0 out of 9,9 out of 9,7 out of 9,8 out of 9,8 out of 9,9 out of 9,6 out of 9,3 out of 9,3 out of 10,9 out of 10,8 out of 10,9 out of 10,9 out of 10,10 out of 10,8 out of 10,6 out of 10
160124,2013,5 out of 10,5 out of 10,10 out of 10,6 out of 10,8 out of 10,8 out of 10,10 out of 10,8 out of 10,2 out of 9,0 out of 9,9 out of 9,0 out of 9,5 out of 9,0 out of 9,9 out of 9,5 out of 9,5 out of 10,5 out of 10,10 out of 10,6 out of 10,8 out of 10,8 out of 10,10 out of 10,8 out of 10
160124,2014,6 out of 10,6 out of 10,4 out of 10,5 out of 10,4 out of 10,9 out of 10,7 out of 10,5 out of 10,4 out of 9,4 out of 9,3 out of 9,0 out of 9,0 out of 9,8 out of 9,0 out of 9,0 out of 9,6 out of 10,6 out of 10,4 out of 10,5 out of 10,4 out of 10,9 out of 10,7 out of 10,5 out of 10
160124,2015,6 out of 10,4 out of 10,2 out of 10,4 out of 10,5 out of 10,10 out of 10,4 out of 10,3 out of 10,2 out of 9,1 out of 9,3 out of 9,0 out of 9,2 out of 9,9 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,3 out of 10,4 out of 10,5 out of 10,10 out of 10,4 out of 10,3 out of 10
160124,2016,6 out of 10,4 out of 10,2 out of 10,4 out of 10,5 out of 10,10 out of 10,4 out of 10,3 out of 10,2 out of 9,1 out of 9,3 out of 9,0 out of 9,2 out of 9,9 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,3 out of 10,4 out of 10,5 out of 10,10 out of 10,4 out of 10,3 out of 10
160146,2013,0 out of 10,4 out of 10,1 out of 10,2 out of 10,2 out of 10,6 out of 10,4 out of 10,1 out of 10,3 out of 9,3 out of 9,3 out of 9,3 out of 9,4 out of 9,5 out of 9,4 out of 9,3 out of 9,3 out of 10,4 out of 10,3 out of 10,3 out of 10,4 out of 10,6 out of 10,4 out of 10,3 out of 10
160146,2014,0 out of 10,1 out of 10,0 out of 10,0 out of 10,1 out of 10,7 out of 10,2 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,6 out of 9,0 out of 9,2 out of 9,0 out of 10,1 out of 10,0 out of 10,0 out of 10,2 out of 10,7 out of 10,2 out of 10,2 out of 10
160146,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10
160146,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10
160147,2013,6 out of 10,6 out of 10,3 out of 10,7 out of 10,7 out of 10,10 out of 10,7 out of 10,8 out of 10,0 out of 9,3 out of 9,0 out of 9,0 out of 9,4 out of 9,9 out of 9,3 out of 9,5 out of 9,6 out of 10,6 out of 10,3 out of 10,7 out of 10,7 out of 10,10 out of 10,7 out of 10,8 out of 10
160147,2014,6 out of 10,6 out of 10,9 out of 10,9 out of 10,8 out of 10,10 out of 10,9 out of 10,5 out of 10,3 out of 9,3 out of 9,8 out of 9,9 out of 9,6 out of 9,9 out of 9,9 out of 9,2 out of 9,6 out of 10,6 out of 10,9 out of 10,9 out of 10,8 out of 10,10 out of 10,9 out of 10,5 out of 10
160147,2015,6 out of 10,4 out of 10,8 out of 10,7 out of 10,6 out of 10,10 out of 10,5 out of 10,6 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,8 out of 10,7 out of 10,6 out of 10,10 out of 10,5 out of 10,6 out of 10
160147,2016,6 out of 10,4 out of 10,8 out of 10,7 out of 10,6 out of 10,10 out of 10,5 out of 10,6 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,0 out of 9,6 out of 10,4 out of 10,8 out of 10,7 out of 10,6 out of 10,10 out of 10,5 out of 10,6 out of 10
160153,2013,2 out of 10,4 out of 10,3 out of 10,0 out of 10,4 out of 10,5 out of 10,2 out of 10,1 out of 10,1 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 10,4 out of 10,3 out of 10,0 out of 10,4 out of 10,5 out of 10,2 out of 10,1 out of 10
160153,2014,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 10,2 out of 10,0 out of 10,1 out of 10,0 out of 10,5 out of 10,0 out of 10,0 out of 10
160153,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,5 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,1 out of 10,5 out of 10,0 out of 10,0 out of 10
160153,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,5 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,1 out of 10,5 out of 10,0 out of 10,0 out of 10
170001,2013,1 out of 10,1 out of 10,0 out of 10,5 out of 10,1 out of 10,2 out of 10,2 out of 10,2 out of 10,0 out of 9,2 out of 9,0 out of 9,3 out of 9,2 out of 9,5 out of 9,1 out of 9,0 out of 9,1 out of 10,2 out of 10,0 out of 10,5 out of 10,2 out of 10,5 out of 10,2 out of 10,2 out of 10
170006,2013,4 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,4 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10
170006,2014,2 out of 10,2 out of 10,2 out of 10,2 out of 10,3 out of 10,4 out of 10,2 out of 10,1 out of 10,0 out of 9,1 out of 9,4 out of 9,3 out of 9,3 out of 9,4 out of 9,2 out of 9,0 out of 9,2 out of 10,2 out of 10,4 out of 10,3 out of 10,3 out of 10,4 out of 10,2 out of 10,1 out of 10
170006,2015,1 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10
170006,2016,1 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10
170009,2013,1 out of 10,4 out of 10,2 out of 10,5 out of 10,6 out of 10,0 out of 10,7 out of 10,7 out of 10,4 out of 9,6 out of 9,4 out of 9,6 out of 9,6 out of 9,4 out of 9,8 out of 9,6 out of 9,4 out of 10,6 out of 10,4 out of 10,6 out of 10,6 out of 10,4 out of 10,8 out of 10,7 out of 10
170009,2014,0 out of 10,1 out of 10,0 out of 10,6 out of 10,2 out of 10,0 out of 10,0 out of 10,9 out of 10,0 out of 9,0 out of 9,0 out of 9,4 out of 9,2 out of 9,2 out of 9,0 out of 9,8 out of 9,0 out of 10,1 out of 10,0 out of 10,6 out of 10,2 out of 10,2 out of 10,0 out of 10,9 out of 10
170009,2015,1 out of 10,2 out of 10,8 out of 10,6 out of 10,4 out of 10,1 out of 10,8 out of 10,10 out of 10,0 out of 9,0 out of 9,5 out of 9,5 out of 9,0 out of 9,1 out of 9,4 out of 9,9 out of 9,1 out of 10,2 out of 10,8 out of 10,6 out of 10,4 out of 10,1 out of 10,8 out of 10,10 out of 10
170009,2016,1 out of 10,2 out of 10,8 out of 10,6 out of 10,4 out of 10,1 out of 10,8 out of 10,10 out of 10,0 out of 9,0 out of 9,5 out of 9,5 out of 9,0 out of 9,1 out of 9,4 out of 9,9 out of 9,1 out of 10,2 out of 10,8 out of 10,6 out of 10,4 out of 10,1 out of 10,8 out of 10,10 out of 10
170010,2013,6 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,4 out of 10,9 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,8 out of 9,4 out of 9,3 out of 9,0 out of 9,6 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,4 out of 10,9 out of 10
170010,2014,3 out of 10,1 out of 10,0 out of 10,1 out of 10,3 out of 10,5 out of 10,3 out of 10,3 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,3 out of 10,1 out of 10,0 out of 10,1 out of 10,3 out of 10,5 out of 10,3 out of 10,3 out of 10
170010,2015,5 out of 10,0 out of 10,0 out of 10,4 out of 10,4 out of 10,0 out of 10,3 out of 10,2 out of 10,3 out of 9,0 out of 9,0 out of 9,1 out of 9,1 out of 9,1 out of 9,0 out of 9,0 out of 9,5 out of 10,0 out of 10,0 out of 10,4 out of 10,4 out of 10,1 out of 10,3 out of 10,2 out of 10
170012,2013,5 out of 10,7 out of 10,2 out of 10,4 out of 10,6 out of 10,8 out of 10,3 out of 10,2 out of 10,5 out of 9,7 out of 9,5 out of 9,3 out of 9,7 out of 9,8 out of 9,5 out of 9,3 out of 9,5 out of 10,7 out of 10,5 out of 10,4 out of 10,7 out of 10,8 out of 10,5 out of 10,3 out of 10
170012,2014,3 out of 10,4 out of 10,0 out of 10,2 out of 10,2 out of 10,9 out of 10,4 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,8 out of 9,3 out of 9,0 out of 9,3 out of 10,4 out of 10,0 out of 10,2 out of 10,2 out of 10,9 out of 10,4 out of 10,0 out of 10
170012,2015,4 out of 10,2 out of 10,0 out of 10,1 out of 10,0 out of 10,7 out of 10,2 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,4 out of 10,2 out of 10,0 out of 10,1 out of 10,0 out of 10,7 out of 10,2 out of 10,0 out of 10
170012,2016,4 out of 10,2 out of 10,0 out of 10,1 out of 10,0 out of 10,7 out of 10,2 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,4 out of 10,2 out of 10,0 out of 10,1 out of 10,0 out of 10,7 out of 10,2 out of 10,0 out of 10
170013,2013,1 out of 10,3 out of 10,1 out of 10,3 out of 10,2 out of 10,7 out of 10,5 out of 10,1 out of 10,1 out of 9,1 out of 9,2 out of 9,0 out of 9,1 out of 9,5 out of 9,3 out of 9,1 out of 9,1 out of 10,3 out of 10,2 out of 10,3 out of 10,2 out of 10,7 out of 10,5 out of 10,1 out of 10
170013,2014,3 out of 10,5 out of 10,4 out of 10,4 out of 10,2 out of 10,9 out of 10,6 out of 10,2 out of 10,0 out of 9,3 out of 9,1 out of 9,0 out of 9,2 out of 9,6 out of 9,5 out of 9,2 out of 9,3 out of 10,5 out of 10,4 out of 10,4 out of 10,2 out of 10,9 out of 10,6 out of 10,2 out of 10
170013,2015,0 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,10 out of 10,2 out of 10,1 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,0 out of 9,9 out of 9,0 out of 9,1 out of 9,0 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,10 out of 10,2 out of 10,1 out of 10
170013,2016,0 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,10 out of 10,2 out of 10,1 out of 10,0 out of 9,2 out of 9,1 out of 9,1 out of 9,0 out of 9,9 out of 9,0 out of 9,1 out of 9,0 out of 10,4 out of 10,2 out of 10,4 out of 10,2 out of 10,10 out of 10,2 out of 10,1 out of 10
170014,2013,9 out of 10,5 out of 10,7 out of 10,4 out of 10,8 out of 10,3 out of 10,10 out of 10,9 out of 10,6 out of 9,2 out of 9,6 out of 9,4 out of 9,6 out of 9,0 out of 9,9 out of 9,8 out of 9,9 out of 10,5 out of 10,7 out of 10,4 out of 10,8 out of 10,3 out of 10,10 out of 10,9 out of 10
170014,2014,7 out of 10,3 out of 10,0 out of 10,4 out of 10,3 out of 10,6 out of 10,5 out of 10,4 out of 10,2 out of 9,2 out of 9,0 out of 9,3 out of 9,0 out of 9,7 out of 9,4 out of 9,0 out of 9,7 out of 10,3 out of 10,0 out of 10,4 out of 10,3 out of 10,7 out of 10,5 out of 10,4 out of 10
170014,2015,6 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 10,7 out of 10,3 out of 10,6 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 9,0 out of 9,0 out of 9,6 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 10,7 out of 10,3 out of 10,6 out of 10
170014,2016,6 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 10,7 out of 10,3 out of 10,6 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 9,0 out of 9,0 out of 9,6 out of 10,3 out of 10,0 out of 10,2 out of 10,1 out of 10,7 out of 10,3 out of 10,6 out of 10
170016,2013,0 out of 10,5 out of 10,1 out of 10,0 out of 10,2 out of 10,6 out of 10,2 out of 10,2 out of 10,1 out of 9,3 out of 9,0 out of 9,1 out of 9,2 out of 9,6 out of 9,0 out of 9,0 out of 9,1 out of 10,5 out of 10,1 out of 10,1 out of 10,2 out of 10,6 out of 10,2 out of 10,2 out of 10
170016,2014,0 out of 10,3 out of 10,2 out of 10,0 out of 10,3 out of 10,6 out of 10,2 out of 10,1 out of 10,2 out of 9,1 out of 9,1 out of 9,2 out of 9,3 out of 9,4 out of 9,1 out of 9,0 out of 9,2 out of 10,3 out of 10,2 out of 10,2 out of 10,3 out of 10,6 out of 10,2 out of 10,1 out of 10
170016,2015,0 out of 10,2 out of 10,1 out of 10,0 out of 10,1 out of 10,6 out of 10,1 out of 10,1 out of 10,0 out of 9,1 out of 9,1 out of 9,0 out of 9,1 out of 9,6 out of 9,0 out of 9,0 out of 9,0 out of 10,2 out of 10,1 out of 10,0 out of 10,1 out of 10,6 out of 10,1 out of 10,1 out of 10
170016,2016,0 out of 10,2 out of 10,1 out of 10,0 out of 10,1 out of 10,6 out of 10,1 out of 10,1 out of 10,0 out of 9,1 out of 9,1 out of 9,0 out of 9,1 out of 9,6 out of 9,0 out of 9,0 out of 9,0 out of 10,2 out of 10,1 out of 10,0 out of 10,1 out of 10,6 out of 10,1 out of 10,1 out of 10
170017,2013,3 out of 10,5 out of 10,0 out of 10,5 out of 10,3 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 9,1 out of 9,0 out of 9,4 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 10,5 out of 10,0 out of 10,5 out of 10,3 out of 10,0 out of 10,0 out of 10,4 out of 10
170017,2014,5 out of 10,6 out of 10,0 out of 10,5 out of 10,4 out of 10,6 out of 10,4 out of 10,5 out of 10,2 out of 9,4 out of 9,0 out of 9,0 out of 9,4 out of 9,5 out of 9,6 out of 9,2 out of 9,5 out of 10,6 out of 10,0 out of 10,5 out of 10,4 out of 10,6 out of 10,6 out of 10,5 out of 10
170017,2015,4 out of 10,7 out of 10,4 out of 10,5 out of 10,4 out of 10,10 out of 10,8 out of 10,3 out of 10,0 out of 9,3 out of 9,3 out of 9,3 out of 9,1 out of 9,9 out of 9,8 out of 9,0 out of 9,4 out of 10,7 out of 10,4 out of 10,5 out of 10,4 out of 10,10 out of 10,8 out of 10,3 out of 10
170017,2016,4 out of 10,7 out of 10,4 out of 10,5 out of 10,4 out of 10,10 out of 10,8 out of 10,3 out of 10,0 out of 9,3 out of 9,3 out of 9,3 out of 9,1 out of 9,9 out of 9,8 out of 9,0 out of 9,4 out of 10,7 out of 10,4 out of 10,5 out of 10,4 out of 10,10 out of 10,8 out of 10,3 out of 10
170020,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,1 out of 10,0 out of 10,2 out of 10,1 out of 9,2 out of 9,1 out of 9,0 out of 9,4 out of 9,3 out of 9,3 out of 9,3 out of 9,1 out of 10,2 out of 10,1 out of 10,0 out of 10,4 out of 10,3 out of 10,3 out of 10,3 out of 10
170020,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
170020,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,0 out of 9,0 out of 9,6 out of 9,0 out of 9,0 out of 9,0 out of 10,1 out of 10,1 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,0 out of 10
170020,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,0 out of 9,0 out of 9,6 out of 9,0 out of 9,0 out of 9,0 out of 10,1 out of 10,1 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,0 out of 10
170023,2013,4 out of 10,4 out of 10,1 out of 10,5 out of 10,4 out of 10,2 out of 10,3 out of 10,1 out of 10,2 out of 9,5 out of 9,0 out of 9,5 out of 9,5 out of 9,0 out of 9,4 out of 9,2 out of 9,4 out of 10,5 out of 10,1 out of 10,5 out of 10,5 out of 10,2 out of 10,4 out of 10,2 out of 10
170023,2014,3 out of 10,3 out of 10,1 out of 10,6 out of 10,1 out of 10,3 out of 10,2 out of 10,1 out of 10,0 out of 9,2 out of 9,1 out of 9,4 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 10,3 out of 10,1 out of 10,6 out of 10,1 out of 10,3 out of 10,2 out of 10,1 out of 10
170023,2015,3 out of 10,1 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,2 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,1 out of 9,3 out of 10,1 out of 10,0 out of 10,4 out of 10,0 out of 10,2 out of 10,1 out of 10,1 out of 10
170023,2016,3 out of 10,1 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,2 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,1 out of 9,3 out of 10,1 out of 10,0 out of 10,4 out of 10,0 out of 10,2 out of 10,1 out of 10,1 out of 10
170027,2013,8 out of 10,5 out of 10,7 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,8 out of 10,6 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,8 out of 9,5 out of 9,3 out of 9,8 out of 10,5 out of 10,7 out of 10,6 out of 10,8 out of 10,8 out of 10,7 out of 10,8 out of 10
170027,2014,8 out of 10,3 out of 10,3 out of 10,5 out of 10,6 out of 10,9 out of 10,6 out of 10,8 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,8 out of 9,4 out of 9,0 out of 9,8 out of 10,3 out of 10,3 out of 10,5 out of 10,6 out of 10,9 out of 10,6 out of 10,8 out of 10
170027,2015,8 out of 10,1 out of 10,5 out of 10,2 out of 10,2 out of 10,10 out of 10,4 out of 10,6 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,0 out of 9,8 out of 10,1 out of 10,5 out of 10,2 out of 10,2 out of 10,10 out of 10,4 out of 10,6 out of 10
170027,2016,8 out of 10,1 out of 10,5 out of 10,2 out of 10,2 out of 10,10 out of 10,4 out of 10,6 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,0 out of 9,8 out of 10,1 out of 10,5 out of 10,2 out of 10,2 out of 10,10 out of 10,4 out of 10,6 out of 10
170039,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
170039,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
170040,2013,1 out of 10,6 out of 10,5 out of 10,3 out of 10,6 out of 10,10 out of 10,4 out of 10,2 out of 10,0 out of 9,2 out of 9,5 out of 9,2 out of 9,4 out of 9,9 out of 9,0 out of 9,2 out of 9,1 out of 10,6 out of 10,5 out of 10,3 out of 10,6 out of 10,10 out of 10,4 out of 10,2 out of 10
170040,2014,1 out of 10,9 out of 10,3 out of 10,3 out of 10,7 out of 10,10 out of 10,3 out of 10,6 out of 10,0 out of 9,8 out of 9,0 out of 9,0 out of 9,3 out of 9,9 out of 9,0 out of 9,4 out of 9,1 out of 10,9 out of 10,3 out of 10,3 out of 10,7 out of 10,10 out of 10,3 out of 10,6 out of 10
