ProviderId,DataYear,MId_60_PTId_7_ProcedureVolume,MId_60_PTId_1_ProcedureVolume,MId_60_PTId_4_ProcedureVolume,MId_60_PTId_2_ProcedureVolume,MId_60_PTId_5_ProcedureVolume,MId_60_PTId_8_ProcedureVolume,MId_60_PTId_9_ProcedureVolume,MId_60_PTId_3_ProcedureVolume,MId_60_PTId_6_ProcedureVolume
150088,2015,30,111,139,2057,526,14,27,1674,1544
150088,2016,24,110,150,2036,471,11,19,1454,1466
150089,2014,NULL,977,270,1,148,NULL,4115,1041,55
150089,2015,24,349,220,0,28,31,40,415,39
150089,2016,36,807,208,0,80,119,1067,850,77
150090,2014,NULL,28,241,119,487,NULL,639,1692,443
150090,2015,67,46,248,153,608,2,1512,1213,525
150090,2016,50,106,238,123,351,43,124,1902,65
150091,2014,NULL,8,30,26,253,NULL,11,902,469
150091,2015,0,1,28,0,193,0,13,542,475
150091,2016,2,29,34,0,258,2,14,1042,643
150097,2014,NULL,53,301,30,290,NULL,27,1766,829
150097,2015,25,74,268,47,169,1,25,971,759
150097,2016,19,95,259,17,136,6,24,838,554
150100,2014,NULL,1092,727,1124,2026,NULL,88,5063,3885
150100,2015,460,1513,583,1739,1939,0,121,5548,3552
150100,2016,274,1438,462,1889,1937,302,282,5057,5832
150101,2014,NULL,6,23,0,102,NULL,17,1278,137
150101,2015,2,1,23,0,80,0,10,776,225
150101,2016,3,14,15,0,199,6,6,1362,230
150102,2014,NULL,12,138,58,308,NULL,373,540,26
150102,2015,9,24,130,78,181,0,334,380,15
150102,2016,0,18,0,65,45,0,32,272,38
150104,2014,NULL,0,42,255,264,NULL,25,1383,867
150104,2015,0,11,39,230,173,18,44,683,819
150104,2016,2,22,52,184,212,16,36,706,868
150109,2014,NULL,43,339,172,1192,NULL,153,4338,2471
150109,2015,36,32,388,147,880,49,151,2248,2369
150109,2016,70,535,247,159,1121,247,272,1695,3037
150112,2014,NULL,7407,5319,0,854,NULL,3151,153,28
150112,2015,38,867,488,739,497,209,4745,2511,149
150112,2016,71,386,235,788,315,0,103,4986,133
150113,2014,NULL,18,11,0,5,NULL,0,4,67
150113,2015,27,264,389,837,782,2,3990,384,888
150113,2016,43,137,325,1005,346,26,3329,383,670
150115,2014,NULL,213,429,662,640,NULL,1144,3569,6
150115,2015,113220,5639,1948,811,2675,913,4279,5445,715
150115,2016,24,309,430,704,852,43,5430,2856,240
150125,2014,NULL,1548,965,393,1104,NULL,374,7198,535
150125,2015,126,1473,1188,312,1254,89,525,5864,478
150125,2016,170,1248,1128,374,1091,250,597,7683,558
150126,2014,NULL,170,497,516,942,NULL,155,2359,109
150126,2015,46,165,607,916,1115,2,408,1617,263
150126,2016,80,236,485,996,749,120,301,2784,268
150128,2014,NULL,615,476,0,410,NULL,1571,1425,52
150128,2015,1149,586,317,0,86,113,227,1882,49
150128,2016,1,514,200,0,211,408,290,2461,2906
150129,2014,NULL,16,64,0,264,NULL,28,1642,31
150129,2015,8,11,84,0,311,2,44,1700,275
150133,2014,NULL,65,121,15,1036,NULL,1021,2361,4
150133,2015,30,54,53,25,723,0,843,1669,126
150133,2016,27,67,54,28,393,1,58,2220,38
150146,2014,NULL,22,50,0,248,NULL,18,1004,385
150146,2015,0,1,44,0,220,0,36,629,204
150146,2016,1,13,55,0,216,2,13,870,374
150149,2014,NULL,0,232,0,0,NULL,0,0,0
150149,2015,2,8,243,0,0,0,6,0,0
150149,2016,27,12,344,0,0,0,6,2,1
150150,2014,NULL,102,1222,194,901,NULL,796,1898,2366
150150,2015,92,112,1471,206,473,34,768,1416,2905
150150,2016,56,135,1019,199,333,51,96,1561,3487
150153,2014,NULL,501,30,0,0,NULL,0,10,0
150153,2015,8,322,16,0,0,0,0,12,0
150153,2016,0,839,3,0,1,0,1,1,0
150154,2014,NULL,480,26,0,1,NULL,15,8,0
150157,2014,NULL,90,244,124,367,NULL,871,2674,309
150157,2015,8,78,112,3,148,5,18,453,77
150157,2016,16,57,131,5,233,0,19,705,72
150158,2014,NULL,309,490,0,636,NULL,132,359,514
150158,2015,108,194,575,0,150,30,28,529,68
150158,2016,119,558,473,0,360,200,384,657,799
150160,2014,NULL,0,0,0,5250,NULL,0,0,5363
150160,2015,2,0,0,0,5060,0,0,0,6111
150160,2016,0,0,0,0,5424,0,0,0,7536
150161,2014,NULL,267,435,0,146,NULL,253,851,93
150161,2015,148,163,390,0,104,19,36,777,36
150161,2016,87,273,351,0,149,47,322,1004,69
150162,2014,NULL,107,191,361,921,NULL,829,1556,2903
150162,2015,82,126,221,21,664,163,659,1306,2570
150162,2016,157,832,249,0,711,670,1045,2467,4924
150163,2014,NULL,0,4,0,0,NULL,262,0,0
150164,2014,NULL,26,335,327,182,NULL,12,739,1298
150164,2015,0,41,0,0,1,1,11,5,0
150164,2016,15,72,35,0,157,0,41,694,41
150165,2014,NULL,84,373,909,968,NULL,256,2866,742
150165,2015,5,162,261,1015,436,47,573,2929,549
150165,2016,200,27,97,971,708,0,75,3110,705
150166,2014,NULL,0,78,0,588,NULL,70,1791,0
150166,2015,4,0,48,0,316,0,42,1379,685
150166,2016,0,0,37,0,155,2,17,288,108
150167,2014,NULL,2,0,0,683,NULL,14,0,373
150167,2015,0,5,0,0,965,0,39,0,558
150167,2016,0,6,0,0,1381,0,46,0,847
150168,2014,NULL,0,0,0,2174,NULL,57,0,1442
150168,2015,0,0,0,0,1838,0,57,0,1263
150168,2016,0,1,0,0,2283,0,33,0,1601
150169,2014,NULL,882,925,0,461,NULL,1972,2691,292
150169,2015,2149,881,765,0,123,208,192,2433,286
150169,2016,10,738,187,0,275,720,195,3055,3780
150172,2014,NULL,0,4305,177,911,NULL,0,1617,0
150172,2015,0,0,610,84,291,0,8,4206,1229
150172,2016,3,0,408,174,0,0,27,4815,0
150173,2014,NULL,811,384,471,911,NULL,91,5950,25
150173,2015,85,347,352,668,516,7,60,3611,315
150173,2016,95,589,418,651,684,285,217,5721,1340
150175,2014,NULL,235,7,0,0,NULL,1,13,0
150175,2015,632,1262,0,0,6,8,0,5,1
150175,2016,0,12,13,0,0,0,1,10,0
150176,2014,NULL,477,0,0,0,NULL,0,587,0
150176,2015,0,0,0,0,0,0,0,0,0
150176,2016,0,0,0,0,0,0,0,0,0
150177,2014,NULL,0,81,214,34,NULL,0,132,107
150177,2015,45,0,292,453,414,0,11,286,378
150177,2016,629,0,212,421,445,0,0,195,10
150179,2014,NULL,0,0,0,0,NULL,0,0,0
150179,2015,0,0,0,0,0,0,0,0,0
150179,2016,0,0,0,0,0,0,0,0,0
150180,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
150181,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
150181,2015,0,5,13,0,14,0,3,208,47
150181,2016,1,9,45,0,77,0,13,226,80
150182,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
150182,2015,0,0,6,15,178,0,2,83,7
150182,2016,1,1,44,7,285,0,3,154,10
151300,2014,NULL,0,41,0,77,NULL,21,527,63
151300,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151300,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151301,2014,NULL,3,26,170,48,NULL,3,226,20
151301,2015,0,19,11,88,51,0,229,134,10
151301,2016,0,3,27,147,18,0,12,121,14
151302,2014,NULL,0,0,0,0,NULL,0,0,0
151302,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151302,2016,0,7,3,0,0,0,5,168,0
151303,2014,NULL,0,116,199,27,NULL,15,0,0
151303,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151303,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151304,2014,NULL,12,0,0,121,NULL,9,474,79
151304,2015,3,10,1,0,50,0,8,209,148
151304,2016,1,15,15,0,41,0,14,390,199
151305,2014,NULL,7,59,253,64,NULL,54,539,29
151305,2015,7,7,13,40,14,0,7,247,25
151305,2016,7,5,14,109,47,1,22,436,786
151306,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
151306,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151306,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151307,2014,NULL,0,85,0,151,NULL,2,315,0
151307,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151307,2016,143,0,73,0,142,0,4,38,0
151308,2014,NULL,1,4,51,68,NULL,62,469,300
151308,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151308,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151309,2014,NULL,0,1,110,344,NULL,0,804,15
151309,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151309,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151310,2014,NULL,30,41,0,170,NULL,7,1087,2
151310,2015,9,26,34,0,218,0,16,696,0
151310,2016,1,12,35,0,16,2,130,925,385
151311,2014,NULL,8,26,32,175,NULL,11,1147,158
151311,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151311,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151312,2014,NULL,4,11,115,56,NULL,31,731,48
151312,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151312,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151313,2014,NULL,279,0,0,14,NULL,411,19,0
151313,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151313,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151314,2014,NULL,3,8,6,49,NULL,0,853,260
151314,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151314,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151315,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
151315,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151315,2016,18,29,12,163,157,0,55,1057,395
151316,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
151316,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151316,2016,146,0,128,0,70,0,55,408,0
151317,2014,NULL,5,25,47,8,NULL,5,201,1
151317,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151317,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151318,2014,NULL,16,26,9,44,NULL,29,761,1
151318,2015,1,7,38,0,49,0,14,305,14
151318,2016,1,12,28,0,40,0,7,484,10
151319,2014,NULL,0,64,83,102,NULL,21,291,17
151319,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151319,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151320,2014,NULL,0,34,2,91,NULL,50,903,0
151320,2015,1,12,0,0,2,0,2,105,0
151320,2016,184,0,58,0,21,0,61,587,0
151322,2014,NULL,21,113,92,81,NULL,123,782,23
151322,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151322,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151323,2014,NULL,2,10,50,75,NULL,12,542,38
151323,2015,1,2,4,53,69,0,7,354,14
151323,2016,3,14,9,58,106,2,2,593,15
151324,2014,NULL,16,119,113,162,NULL,504,1160,380
151324,2015,0,19,49,100,237,0,382,685,318
151324,2016,4,29,40,82,58,1,45,851,335
151325,2014,NULL,1,14,4,4,NULL,9,251,0
151325,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151325,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151326,2014,NULL,2,17,2,16,NULL,2,396,29
151326,2015,0,18,1,0,12,0,5,234,17
151326,2016,6,27,0,54,5,2,10,331,8
151327,2014,NULL,32,0,51,40,NULL,4,597,71
151327,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151327,2016,4,15,0,42,6,0,11,347,87
151328,2014,NULL,38,133,18,852,NULL,712,1414,73
151328,2015,11,30,12,7,293,8,458,760,47
151328,2016,8,48,10,26,310,4,390,871,74
151329,2014,NULL,44,299,378,255,NULL,13,1523,104
151329,2015,18,58,345,443,213,3,29,769,72
151329,2016,21,60,472,405,227,1,55,1803,107
151330,2014,NULL,13,18,469,156,NULL,18,1007,655
151330,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151330,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151331,2014,NULL,0,46,27,107,NULL,0,785,0
151331,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151331,2016,232,0,484,41,89,18,0,630,0
151332,2014,NULL,0,67,106,253,NULL,0,594,0
151332,2015,1,0,23,100,34,0,2,323,1
151332,2016,4,5,68,86,36,2,4,720,78
151333,2014,NULL,0,3,120,53,NULL,74,353,0
151333,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151333,2016,8,35,9,47,49,0,27,505,22
151335,2014,NULL,5,100,182,37,NULL,26,738,7
151335,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
151335,2016,407,7,188,213,74,16,112,870,6
160001,2014,NULL,1326,206,1103,696,NULL,284,1726,181
160001,2015,18,82,46,1108,196,4,44,682,229
160001,2016,15,27,63,1123,139,0,40,1560,319
160005,2014,NULL,32,41,307,151,NULL,14,732,0
160005,2015,15,41,48,388,143,0,47,521,63
160005,2016,16,47,34,382,162,2,54,1162,83
160008,2014,NULL,20,156,232,33,NULL,12,396,37
160008,2015,0,12,93,213,8,1,2,167,26
160008,2016,1,21,76,281,37,1,13,481,62
160013,2014,NULL,7,70,380,97,NULL,31,880,0
160013,2015,18,11,23,334,54,0,40,534,32
160013,2016,0,22,0,76,102,0,586,9,218
160016,2014,NULL,366,173,1169,546,NULL,1223,2754,1417
160016,2015,128,390,73,1163,487,48,2728,1161,1820
160016,2016,60,2,83,1279,195,78,112,3412,254
160024,2014,NULL,53,177,261,337,NULL,198,198,246
160024,2015,7653,430,618,1412,422,112,591,3618,28
160024,2016,36,19,68,0,165,15,93,1468,87
160028,2014,NULL,199,72,270,321,NULL,44,2371,252
160028,2015,2,149,81,219,296,20,5186,1425,246
160028,2016,24,70,98,172,259,46,4010,2656,481
160029,2014,NULL,1363,250,0,298,NULL,6,5351,10
160029,2015,58,293,291,0,182,39,37,3049,95
160029,2016,104,115,290,0,158,237,52,5704,65
160030,2014,NULL,417,473,1046,2751,NULL,1571,6209,1894
160030,2015,2552,864,798,1175,2375,255,247,5638,32
160030,2016,119,417,336,1049,1672,72,502,2901,2334
160032,2014,NULL,0,0,239,182,NULL,78,666,0
160032,2015,26,20,15,256,162,0,84,575,143
160032,2016,15,18,9,219,185,0,80,640,114
160033,2014,NULL,1689,281,221,706,NULL,688,1485,1969
160033,2015,247,1315,128,208,1089,71,6826,1150,1843
160033,2016,185,1343,195,274,663,103,1123,1252,1729
160040,2014,NULL,24,17,743,537,NULL,20,2035,249
160040,2015,0,3,0,762,493,0,16,1476,371
160040,2016,8,38,12,762,608,2,12,2215,630
160045,2014,NULL,17,12,0,18,NULL,18,22,5
160045,2015,87,82,897,0,566,45,50,2342,158
160045,2016,122,177,649,0,675,104,168,3988,139
160047,2014,NULL,170,205,36,481,NULL,35,2132,1051
160047,2015,55,153,137,100,500,0,19,1863,1392
160047,2016,73,262,91,102,252,40,21,1122,520
160057,2014,NULL,283,435,450,1961,NULL,1511,3342,1579
160057,2015,35,442,325,577,1410,65,1733,2750,1210
160057,2016,27,170,45,126,579,47,1113,1113,735
160058,2014,NULL,1793,2808,8918,6052,NULL,13056,9668,2074
160058,2015,1079,1656,3758,9150,9725,5280,20590,6817,3162
160058,2016,247,1188,3837,9215,9321,4898,21969,8293,2924
160064,2014,NULL,740,262,1,344,NULL,135,2520,718
160064,2015,38,833,198,1,263,111,197,1358,659
160064,2016,123,443,213,0,355,322,181,2936,830
160067,2014,NULL,423,487,384,1491,NULL,403,3209,2964
160067,2015,0,147,461,444,957,1,329,2339,3418
160067,2016,74,339,533,395,3864,196,5054,3421,3791
160069,2014,NULL,40,193,247,100,NULL,34,2372,0
160069,2015,67,40,223,215,94,18,38,1309,14
160069,2016,46,40,215,184,73,16,62,1361,13
160079,2014,NULL,1317,506,1582,1941,NULL,430,5893,3461
160079,2015,126,512,447,1766,1597,2172,3141,4112,2761
160079,2016,141,694,489,1407,1876,235,4028,4389,4771
160080,2014,NULL,272,85,277,14,NULL,58,1248,0
160080,2015,29,468,103,137,9,32,34,850,5
160080,2016,20,23,191,119,15,75,57,981,9
160082,2014,NULL,425,612,1396,373,NULL,542,3527,11
160082,2015,1122,625,714,1478,412,25,622,4277,32
160082,2016,231,238,591,1031,304,300,135,2297,63
160083,2014,NULL,1910,568,182,2463,NULL,326,9634,2737
160083,2015,78,276,285,87,154,0,39,5760,0
160083,2016,417,1153,596,161,1696,530,689,12768,3303
160089,2014,NULL,59,58,579,299,NULL,24,2131,0
160089,2015,52,0,14,532,182,62,145,12,2
160089,2016,18,176,76,354,399,5,553,1671,743
160101,2014,NULL,99,659,86,1506,NULL,3647,1155,78
160101,2015,0,57,118,74,1673,0,1699,442,59
160101,2016,10,60,58,237,1933,49,2328,1551,1325
160104,2014,NULL,392,633,0,694,NULL,1899,512,230
160104,2015,5,168,67,0,577,1,1822,260,626
160104,2016,37,188,39,0,979,0,3842,269,813
160110,2014,NULL,1366,641,1812,2683,NULL,1539,7786,3922
160110,2015,69,323,133,1886,532,0,45,3974,45
160110,2016,150,925,224,2002,2056,208,2631,7816,4661
160112,2014,NULL,0,296,397,409,NULL,0,1177,63
160112,2015,41,0,244,439,400,0,23,680,570
160112,2016,44,0,221,435,508,0,84,762,542
160117,2014,NULL,83,178,835,722,NULL,20,233,0
160117,2015,50,74,174,1145,682,0,23,201,102
160117,2016,43,90,198,1142,644,1,21,217,164
160122,2014,NULL,4,160,271,244,NULL,5,771,366
160122,2015,9,25,217,422,363,1,136,357,360
160122,2016,8,12,179,404,268,7,142,531,379
160124,2014,NULL,20,73,222,461,NULL,136,1198,27
160124,2015,119,0,60,237,344,0,13,944,235
160124,2016,58,198,23,198,429,6,268,817,218
160146,2014,NULL,271,452,4,378,NULL,964,5055,150
160146,2015,384,274,383,3,348,0,994,3596,112
160146,2016,40,99,54,0,276,252,182,174,114
160147,2014,NULL,13,100,34,149,NULL,14,1049,427
160147,2015,9,14,50,47,82,0,33,509,366
160147,2016,17,19,91,37,99,2,42,1025,503
160153,2014,NULL,602,100,0,107,NULL,77,2515,173
160153,2015,1451,521,134,0,286,33,80,1226,50
160153,2016,35,278,251,0,720,0,1137,3096,961
